operation,eseName,repsCode,sedeName,municipalityCodigo,municipalityId,serviceName,bedTypeName,initial,current,projected
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,ODONTOLOGÍA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,OFTALMOLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,OPTOMETRÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,OTORRINOLARINGOLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,PEDIATRÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,PSICOLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,PSIQUIATRÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,SERVICIO FARMACÉUTICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,TERAPIA RESPIRATORIA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,TRANSPORTE ASISTENCIAL MEDICALIZADO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,URGENCIAS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,UROLOGÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,25286,25286,VACUNACIÓN,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD EL HATO,25286,25286,ENFERMERÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD EL HATO,25286,25286,MEDICINA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD EL HATO,25286,25286,ODONTOLOGÍA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD EL HATO,25286,25286,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD EL HATO,25286,25286,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD EL HATO,25286,25286,VACUNACIÓN,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD SIETE TROJES,25286,25286,ENFERMERÍA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD SIETE TROJES,25286,25286,MEDICINA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD SIETE TROJES,25286,25286,ODONTOLOGÍA GENERAL,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD SIETE TROJES,25286,25286,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD SIETE TROJES,25286,25286,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,,CENTRO DE SALUD SIETE TROJES,25286,25286,VACUNACIÓN,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,2529000036,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,Adultos,,108,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,Intensiva Adultos,,10,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,Intermedia Adultos,,8,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,Pediátrica,,19,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,ANESTESIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,ATENCIÓN DEL PARTO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CARDIOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CARDIOLOGÍA PEDIÁTRICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA DERMATOLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA GENERAL,,2,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA GINECOLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA MAXILOFACIAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA OFTALMOLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA ORAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA ORTOPÉDICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA OTORRINOLARINGOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA PLÁSTICA Y ESTÉTICA,,2,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CIRUGÍA UROLÓGICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CUIDADO INTENSIVO ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,CUIDADO INTERMEDIO ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,DIAGNÓSTICO VASCULAR,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,FISIOTERAPIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,GASTROENTEROLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,GESTION PRE-TRANSFUSIONAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,GINECOBSTETRICIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,INFECTOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,LABORATORIO CITOLOGÍAS CERVICO-UTERINAS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,LABORATORIO DE HISTOTECNOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,MEDICINA FÍSICA Y REHABILITACIÓN,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,MEDICINA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,MEDICINA INTERNA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,NEUMOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,NEUROCIRUGÍA,,2,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,OFTALMOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,OTORRINOLARINGOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,PATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,PEDIATRÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,PSIQUIATRÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,SERVICIO FARMACÉUTICO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,TERAPIA OCUPACIONAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,TERAPIA RESPIRATORIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,TOXICOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,TRANSPORTE ASISTENCIAL MEDICALIZADO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,URGENCIAS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,25290,25290,UROLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,CIRUGÍA MAXILOFACIAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,CIRUGÍA ORAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,DERMATOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,FISIOTERAPIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,GINECOBSTETRICIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - HOMEOPÁTICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - NATUROPÁTICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - NEURALTERAPÉUTICA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - TRADICIONAL CHINA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,MEDICINA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,ODONTOLOGÍA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,PEDIATRÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,PSICOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,CENTRO DE ATENCION AMBULATORIA,25290,25290,VACUNACIÓN,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD BOSACHOQUE - (252900003604),25290,25290,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD BOSACHOQUE - (252900003604),25290,25290,MEDICINA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD BOSACHOQUE - (252900003604),25290,25290,ODONTOLOGÍA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD BOSACHOQUE - (252900003604),25290,25290,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD BOSACHOQUE - (252900003604),25290,25290,VACUNACIÓN,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD CHINAUTA - (252900003615),25290,25290,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD CHINAUTA - (252900003615),25290,25290,MEDICINA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD CHINAUTA - (252900003615),25290,25290,ODONTOLOGÍA GENERAL,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD CHINAUTA - (252900003615),25290,25290,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD CHINAUTA - (252900003615),25290,25290,VACUNACIÓN,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD DEL PROGRESO - (252900003614),25290,25290,ENFERMERÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,,PUESTO DE SALUD DEL PROGRESO - (252900003614),25290,25290,MEDICINA GENERAL,,1,,
